column_name;total_non_null;years_with_data;n_years
AGE1D920_DEC;96;[2020];1
AGE1D920_DISP;96;[2020];1
AGE1GI20_DEC;96;[2020];1
AGE1GI20_DISP;96;[2020];1
AGE1PACT20_DEC;96;[2020];1
AGE1PACT20_DISP;96;[2020];1
AGE1PAUT20;96;[2020];1
AGE1PBEN20_DEC;96;[2020];1
AGE1PBEN20_DISP;96;[2020];1
AGE1PCHO20_DEC;96;[2020];1
AGE1PCHO20_DISP;96;[2020];1
AGE1PIMPOT20;96;[2020];1
AGE1PPAT20;96;[2020];1
AGE1PPEN20_DEC;96;[2020];1
AGE1PPEN20_DISP;96;[2020];1
AGE1PPFAM20;96;[2020];1
AGE1PPLOGT20;96;[2020];1
AGE1PPMINI20;96;[2020];1
AGE1PPSOC20;96;[2020];1
AGE1PTSA20_DEC;96;[2020];1
AGE1PTSA20_DISP;96;[2020];1
AGE1Q120_DEC;96;[2020];1
AGE1Q120_DISP;96;[2020];1
AGE1Q220_DEC;96;[2020];1
AGE1Q220_DISP;96;[2020];1
AGE1Q320_DEC;96;[2020];1
AGE1Q320_DISP;96;[2020];1
AGE1S80S2020_DEC;96;[2020];1
AGE1S80S2020_DISP;96;[2020];1
AGE1TP4020_PAU_DEC;96;[2020];1
AGE1TP4020_PAU_DISP;96;[2020];1
AGE1TP5020_PAU_DEC;96;[2020];1
AGE1TP5020_PAU_DISP;96;[2020];1
AGE1TP6020_PAU_DEC;96;[2020];1
AGE1TP6020_PAU_DISP;96;[2020];1
AGE1TP60IP20_PAU_DEC;96;[2020];1
AGE1TP60IP20_PAU_DISP;96;[2020];1
AGE1TP60Q220_PAU_DEC;96;[2020];1
AGE1TP60Q220_PAU_DISP;96;[2020];1
AGE2D120_DEC;96;[2020];1
AGE2D120_DISP;96;[2020];1
AGE2D220_DEC;96;[2020];1
AGE2D220_DISP;96;[2020];1
AGE2D320_DEC;96;[2020];1
AGE2D320_DISP;96;[2020];1
AGE2D420_DEC;96;[2020];1
AGE2D420_DISP;96;[2020];1
AGE2D620_DEC;96;[2020];1
AGE2D620_DISP;96;[2020];1
AGE2D720_DEC;96;[2020];1
AGE2D720_DISP;96;[2020];1
AGE2D820_DEC;96;[2020];1
AGE2D820_DISP;96;[2020];1
AGE2D920_DEC;96;[2020];1
AGE2D920_DISP;96;[2020];1
AGE2GI20_DEC;96;[2020];1
AGE2GI20_DISP;96;[2020];1
AGE2PACT20_DEC;96;[2020];1
AGE2PACT20_DISP;96;[2020];1
AGE2PAUT20;96;[2020];1
AGE2PBEN20_DEC;96;[2020];1
AGE2PBEN20_DISP;96;[2020];1
AGE2PCHO20_DEC;96;[2020];1
AGE2PCHO20_DISP;96;[2020];1
AGE2PIMPOT20;96;[2020];1
AGE2PPAT20;96;[2020];1
AGE2PPEN20_DEC;96;[2020];1
AGE2PPEN20_DISP;96;[2020];1
AGE2PPFAM20;96;[2020];1
AGE2PPLOGT20;96;[2020];1
AGE2PPMINI20;96;[2020];1
AGE2PPSOC20;96;[2020];1
AGE2PTSA20_DEC;96;[2020];1
AGE2PTSA20_DISP;96;[2020];1
AGE2Q120_DEC;96;[2020];1
AGE2Q120_DISP;96;[2020];1
AGE2Q220_DEC;96;[2020];1
AGE2Q220_DISP;96;[2020];1
AGE2Q320_DEC;96;[2020];1
AGE2Q320_DISP;96;[2020];1
AGE2S80S2020_DEC;96;[2020];1
AGE2S80S2020_DISP;96;[2020];1
AGE2TP4020_PAU_DEC;96;[2020];1
AGE2TP4020_PAU_DISP;96;[2020];1
AGE2TP5020_PAU_DEC;96;[2020];1
AGE2TP5020_PAU_DISP;96;[2020];1
AGE2TP6020_PAU_DEC;96;[2020];1
AGE2TP6020_PAU_DISP;96;[2020];1
AGE2TP60IP20_PAU_DEC;96;[2020];1
AGE2TP60IP20_PAU_DISP;96;[2020];1
AGE2TP60Q220_PAU_DEC;96;[2020];1
AGE2TP60Q220_PAU_DISP;96;[2020];1
AGE3D120_DEC;96;[2020];1
AGE3D120_DISP;96;[2020];1
AGE3D220_DEC;96;[2020];1
AGE3D220_DISP;96;[2020];1
AGE3D320_DEC;96;[2020];1
AGE3D320_DISP;96;[2020];1
AGE3D420_DEC;96;[2020];1
AGE3D420_DISP;96;[2020];1
AGE3D620_DEC;96;[2020];1
AGE3D620_DISP;96;[2020];1
AGE3D720_DEC;96;[2020];1
AGE3D720_DISP;96;[2020];1
AGE3D820_DEC;96;[2020];1
AGE3D820_DISP;96;[2020];1
AGE3D920_DEC;96;[2020];1
AGE3D920_DISP;96;[2020];1
AGE3GI20_DEC;96;[2020];1
AGE3GI20_DISP;96;[2020];1
AGE3PACT20_DEC;96;[2020];1
AGE3PACT20_DISP;96;[2020];1
AGE3PAUT20;96;[2020];1
AGE3PBEN20_DEC;96;[2020];1
AGE3PBEN20_DISP;96;[2020];1
AGE3PCHO20_DEC;96;[2020];1
AGE3PCHO20_DISP;96;[2020];1
AGE3PIMPOT20;96;[2020];1
AGE3PPAT20;96;[2020];1
AGE3PPEN20_DEC;96;[2020];1
AGE3PPEN20_DISP;96;[2020];1
AGE3PPFAM20;96;[2020];1
AGE3PPLOGT20;96;[2020];1
AGE3PPMINI20;96;[2020];1
AGE3PPSOC20;96;[2020];1
AGE3PTSA20_DEC;96;[2020];1
AGE3PTSA20_DISP;96;[2020];1
AGE3Q120_DEC;96;[2020];1
AGE3Q120_DISP;96;[2020];1
AGE3Q220_DEC;96;[2020];1
AGE3Q220_DISP;96;[2020];1
AGE3Q320_DEC;96;[2020];1
AGE3Q320_DISP;96;[2020];1
AGE3S80S2020_DEC;96;[2020];1
AGE3S80S2020_DISP;96;[2020];1
AGE3TP4020_PAU_DEC;96;[2020];1
AGE3TP4020_PAU_DISP;96;[2020];1
AGE3TP5020_PAU_DEC;96;[2020];1
AGE3TP5020_PAU_DISP;96;[2020];1
AGE3TP6020_PAU_DEC;96;[2020];1
AGE3TP6020_PAU_DISP;96;[2020];1
AGE3TP60IP20_PAU_DEC;96;[2020];1
AGE3TP60IP20_PAU_DISP;96;[2020];1
AGE3TP60Q220_PAU_DEC;96;[2020];1
AGE3TP60Q220_PAU_DISP;96;[2020];1
AGE4D120_DEC;96;[2020];1
AGE4D120_DISP;96;[2020];1
AGE4D220_DEC;96;[2020];1
AGE4D220_DISP;96;[2020];1
AGE4D320_DEC;96;[2020];1
AGE4D320_DISP;96;[2020];1
AGE4D420_DEC;96;[2020];1
AGE4D420_DISP;96;[2020];1
AGE4D620_DEC;96;[2020];1
AGE4D620_DISP;96;[2020];1
AGE4D720_DEC;96;[2020];1
AGE4D720_DISP;96;[2020];1
AGE4D820_DEC;96;[2020];1
AGE4D820_DISP;96;[2020];1
AGE4D920_DEC;96;[2020];1
AGE4D920_DISP;96;[2020];1
AGE4GI20_DEC;96;[2020];1
AGE4GI20_DISP;96;[2020];1
AGE4PACT20_DEC;96;[2020];1
AGE4PACT20_DISP;96;[2020];1
AGE4PAUT20;96;[2020];1
AGE4PBEN20_DEC;96;[2020];1
AGE4PBEN20_DISP;96;[2020];1
AGE4PCHO20_DEC;96;[2020];1
AGE4PCHO20_DISP;96;[2020];1
AGE4PIMPOT20;96;[2020];1
AGE4PPAT20;96;[2020];1
AGE4PPEN20_DEC;96;[2020];1
AGE4PPEN20_DISP;96;[2020];1
AGE4PPFAM20;96;[2020];1
AGE4PPLOGT20;96;[2020];1
AGE4PPMINI20;96;[2020];1
AGE4PPSOC20;96;[2020];1
AGE4PTSA20_DEC;96;[2020];1
AGE4PTSA20_DISP;96;[2020];1
AGE4Q120_DEC;96;[2020];1
AGE4Q120_DISP;96;[2020];1
AGE4Q220_DEC;96;[2020];1
AGE4Q220_DISP;96;[2020];1
AGE4Q320_DEC;96;[2020];1
AGE4Q320_DISP;96;[2020];1
AGE4S80S2020_DEC;96;[2020];1
AGE4S80S2020_DISP;96;[2020];1
AGE4TP4020_PAU_DEC;96;[2020];1
AGE4TP4020_PAU_DISP;96;[2020];1
AGE4TP5020_PAU_DEC;96;[2020];1
AGE4TP5020_PAU_DISP;96;[2020];1
AGE4TP6020_PAU_DEC;96;[2020];1
AGE4TP6020_PAU_DISP;96;[2020];1
AGE4TP60IP20_PAU_DEC;96;[2020];1
AGE4TP60IP20_PAU_DISP;96;[2020];1
AGE4TP60Q220_PAU_DEC;96;[2020];1
AGE4TP60Q220_PAU_DISP;96;[2020];1
AGE5D120_DEC;96;[2020];1
AGE5D120_DISP;96;[2020];1
AGE5D220_DEC;96;[2020];1
AGE5D220_DISP;96;[2020];1
AGE5D320_DEC;96;[2020];1
AGE5D320_DISP;96;[2020];1
AGE5D420_DEC;96;[2020];1
AGE5D420_DISP;96;[2020];1
AGE5D620_DEC;96;[2020];1
AGE5D620_DISP;96;[2020];1
AGE5D720_DEC;96;[2020];1
AGE5D720_DISP;96;[2020];1
AGE5D820_DEC;96;[2020];1
AGE5D820_DISP;96;[2020];1
AGE5D920_DEC;96;[2020];1
AGE5D920_DISP;96;[2020];1
AGE5GI20_DEC;96;[2020];1
AGE5GI20_DISP;96;[2020];1
AGE5PACT20_DEC;96;[2020];1
AGE5PACT20_DISP;96;[2020];1
AGE5PAUT20;96;[2020];1
AGE5PBEN20_DEC;96;[2020];1
AGE5PBEN20_DISP;96;[2020];1
AGE5PCHO20_DEC;96;[2020];1
AGE5PCHO20_DISP;96;[2020];1
AGE5PIMPOT20;96;[2020];1
AGE5PPAT20;96;[2020];1
AGE5PPEN20_DEC;96;[2020];1
AGE5PPEN20_DISP;96;[2020];1
AGE5PPFAM20;96;[2020];1
AGE5PPLOGT20;96;[2020];1
AGE5PPMINI20;96;[2020];1
AGE5PPSOC20;96;[2020];1
AGE5PTSA20_DEC;96;[2020];1
AGE5PTSA20_DISP;96;[2020];1
AGE5Q120_DEC;96;[2020];1
AGE5Q120_DISP;96;[2020];1
AGE5Q220_DEC;96;[2020];1
AGE5Q220_DISP;96;[2020];1
AGE5Q320_DEC;96;[2020];1
AGE5Q320_DISP;96;[2020];1
AGE5S80S2020_DEC;96;[2020];1
AGE5S80S2020_DISP;96;[2020];1
AGE5TP4020_PAU_DEC;96;[2020];1
AGE5TP4020_PAU_DISP;96;[2020];1
AGE5TP5020_PAU_DEC;96;[2020];1
AGE5TP5020_PAU_DISP;96;[2020];1
AGE5TP6020_PAU_DEC;96;[2020];1
AGE5TP6020_PAU_DISP;96;[2020];1
AGE5TP60IP20_PAU_DEC;96;[2020];1
AGE5TP60IP20_PAU_DISP;96;[2020];1
AGE5TP60Q220_PAU_DEC;96;[2020];1
AGE5TP60Q220_PAU_DISP;96;[2020];1
AGE6D120_DEC;96;[2020];1
AGE6D120_DISP;96;[2020];1
AGE6D220_DEC;96;[2020];1
AGE6D220_DISP;96;[2020];1
AGE6D320_DEC;96;[2020];1
AGE6D320_DISP;96;[2020];1
AGE6D420_DEC;96;[2020];1
AGE6D420_DISP;96;[2020];1
AGE6D620_DEC;96;[2020];1
AGE6D620_DISP;96;[2020];1
AGE6D720_DEC;96;[2020];1
AGE6D720_DISP;96;[2020];1
AGE6D820_DEC;96;[2020];1
AGE6D820_DISP;96;[2020];1
AGE6D920_DEC;96;[2020];1
AGE6D920_DISP;96;[2020];1
AGE6GI20_DEC;96;[2020];1
AGE6GI20_DISP;96;[2020];1
AGE6PACT20_DEC;96;[2020];1
AGE6PACT20_DISP;96;[2020];1
AGE6PAUT20;96;[2020];1
AGE6PBEN20_DEC;96;[2020];1
AGE6PBEN20_DISP;96;[2020];1
AGE6PCHO20_DEC;96;[2020];1
AGE6PCHO20_DISP;96;[2020];1
AGE6PIMPOT20;96;[2020];1
AGE6PPAT20;96;[2020];1
AGE6PPEN20_DEC;96;[2020];1
AGE6PPEN20_DISP;96;[2020];1
AGE6PPFAM20;96;[2020];1
AGE6PPLOGT20;96;[2020];1
AGE6PPMINI20;96;[2020];1
AGE6PPSOC20;96;[2020];1
AGE6PTSA20_DEC;96;[2020];1
AGE6PTSA20_DISP;96;[2020];1
AGE6Q120_DEC;96;[2020];1
AGE6Q120_DISP;96;[2020];1
AGE6Q220_DEC;96;[2020];1
AGE6Q220_DISP;96;[2020];1
AGE6Q320_DEC;96;[2020];1
AGE6Q320_DISP;96;[2020];1
AGE6S80S2020_DEC;96;[2020];1
AGE6S80S2020_DISP;96;[2020];1
AGE6TP4020_PAU_DEC;96;[2020];1
AGE6TP4020_PAU_DISP;96;[2020];1
AGE6TP5020_PAU_DEC;96;[2020];1
AGE6TP5020_PAU_DISP;96;[2020];1
AGE6TP6020_PAU_DEC;96;[2020];1
AGE6TP6020_PAU_DISP;96;[2020];1
AGE6TP60IP20_PAU_DEC;96;[2020];1
AGE6TP60IP20_PAU_DISP;96;[2020];1
AGE6TP60Q220_PAU_DEC;96;[2020];1
AGE6TP60Q220_PAU_DISP;96;[2020];1
D120_DEC;96;[2020];1
D120_DISP;96;[2020];1
D220_DEC;96;[2020];1
D220_DISP;96;[2020];1
D320_DEC;96;[2020];1
D320_DISP;96;[2020];1
D420_DEC;96;[2020];1
D420_DISP;96;[2020];1
D620_DEC;96;[2020];1
D620_DISP;96;[2020];1
D720_DEC;96;[2020];1
D720_DISP;96;[2020];1
D820_DEC;96;[2020];1
D820_DISP;96;[2020];1
D920_DEC;96;[2020];1
D920_DISP;96;[2020];1
GI20_DEC;96;[2020];1
GI20_DISP;96;[2020];1
NBMEN20_DEC;96;[2020];1
NBMEN20_DISP;96;[2020];1
NBPERS20_DEC;96;[2020];1
NBPERS20_DISP;96;[2020];1
NBUC20_DEC;96;[2020];1
NBUC20_DISP;96;[2020];1
OPR1D120_DEC;96;[2020];1
OPR1D120_DISP;96;[2020];1
OPR1D220_DEC;96;[2020];1
OPR1D220_DISP;96;[2020];1
OPR1D320_DEC;96;[2020];1
OPR1D320_DISP;96;[2020];1
OPR1D420_DEC;96;[2020];1
OPR1D420_DISP;96;[2020];1
OPR1D620_DEC;96;[2020];1
OPR1D620_DISP;96;[2020];1
OPR1D720_DEC;96;[2020];1
OPR1D720_DISP;96;[2020];1
OPR1D820_DEC;96;[2020];1
OPR1D820_DISP;96;[2020];1
OPR1D920_DEC;96;[2020];1
OPR1D920_DISP;96;[2020];1
OPR1GI20_DEC;96;[2020];1
OPR1GI20_DISP;96;[2020];1
OPR1PACT20_DEC;96;[2020];1
OPR1PACT20_DISP;96;[2020];1
OPR1PAUT20;96;[2020];1
OPR1PBEN20_DEC;96;[2020];1
OPR1PBEN20_DISP;96;[2020];1
OPR1PCHO20_DEC;96;[2020];1
OPR1PCHO20_DISP;96;[2020];1
OPR1PIMPOT20;96;[2020];1
OPR1PPAT20;96;[2020];1
OPR1PPEN20_DEC;96;[2020];1
OPR1PPEN20_DISP;96;[2020];1
OPR1PPFAM20;96;[2020];1
OPR1PPLOGT20;96;[2020];1
OPR1PPMINI20;96;[2020];1
OPR1PPSOC20;96;[2020];1
OPR1PTSA20_DEC;96;[2020];1
OPR1PTSA20_DISP;96;[2020];1
OPR1Q120_DEC;96;[2020];1
OPR1Q120_DISP;96;[2020];1
OPR1Q220_DEC;96;[2020];1
OPR1Q220_DISP;96;[2020];1
OPR1Q320_DEC;96;[2020];1
OPR1Q320_DISP;96;[2020];1
OPR1S80S2020_DEC;96;[2020];1
OPR1S80S2020_DISP;96;[2020];1
OPR1TP4020_PAU_DEC;96;[2020];1
OPR1TP4020_PAU_DISP;96;[2020];1
OPR1TP5020_PAU_DEC;96;[2020];1
OPR1TP5020_PAU_DISP;96;[2020];1
OPR1TP6020_PAU_DEC;96;[2020];1
OPR1TP6020_PAU_DISP;96;[2020];1
OPR1TP60IP20_PAU_DEC;96;[2020];1
OPR1TP60IP20_PAU_DISP;96;[2020];1
OPR1TP60Q220_PAU_DEC;96;[2020];1
OPR1TP60Q220_PAU_DISP;96;[2020];1
OPR2D120_DEC;96;[2020];1
OPR2D120_DISP;96;[2020];1
OPR2D220_DEC;96;[2020];1
OPR2D220_DISP;96;[2020];1
OPR2D320_DEC;96;[2020];1
OPR2D320_DISP;96;[2020];1
OPR2D420_DEC;96;[2020];1
OPR2D420_DISP;96;[2020];1
OPR2D620_DEC;96;[2020];1
OPR2D620_DISP;96;[2020];1
OPR2D720_DEC;96;[2020];1
OPR2D720_DISP;96;[2020];1
OPR2D820_DEC;96;[2020];1
OPR2D820_DISP;96;[2020];1
OPR2D920_DEC;96;[2020];1
OPR2D920_DISP;96;[2020];1
OPR2GI20_DEC;96;[2020];1
OPR2GI20_DISP;96;[2020];1
OPR2PACT20_DEC;96;[2020];1
OPR2PACT20_DISP;96;[2020];1
OPR2PAUT20;96;[2020];1
OPR2PBEN20_DEC;96;[2020];1
OPR2PBEN20_DISP;96;[2020];1
OPR2PCHO20_DEC;96;[2020];1
OPR2PCHO20_DISP;96;[2020];1
OPR2PIMPOT20;96;[2020];1
OPR2PPAT20;96;[2020];1
OPR2PPEN20_DEC;96;[2020];1
OPR2PPEN20_DISP;96;[2020];1
OPR2PPFAM20;96;[2020];1
OPR2PPLOGT20;96;[2020];1
OPR2PPMINI20;96;[2020];1
OPR2PPSOC20;96;[2020];1
OPR2PTSA20_DEC;96;[2020];1
OPR2PTSA20_DISP;96;[2020];1
OPR2Q120_DEC;96;[2020];1
OPR2Q120_DISP;96;[2020];1
OPR2Q220_DEC;96;[2020];1
OPR2Q220_DISP;96;[2020];1
OPR2Q320_DEC;96;[2020];1
OPR2Q320_DISP;96;[2020];1
OPR2S80S2020_DEC;96;[2020];1
OPR2S80S2020_DISP;96;[2020];1
OPR2TP4020_PAU_DEC;96;[2020];1
OPR2TP4020_PAU_DISP;96;[2020];1
OPR2TP5020_PAU_DEC;96;[2020];1
OPR2TP5020_PAU_DISP;96;[2020];1
OPR2TP6020_PAU_DEC;96;[2020];1
OPR2TP6020_PAU_DISP;96;[2020];1
OPR2TP60IP20_PAU_DEC;96;[2020];1
OPR2TP60IP20_PAU_DISP;96;[2020];1
OPR2TP60Q220_PAU_DEC;96;[2020];1
OPR2TP60Q220_PAU_DISP;96;[2020];1
OPR3D120_DEC;96;[2020];1
OPR3D120_DISP;96;[2020];1
OPR3D220_DEC;96;[2020];1
OPR3D220_DISP;96;[2020];1
OPR3D320_DEC;96;[2020];1
OPR3D320_DISP;96;[2020];1
OPR3D420_DEC;96;[2020];1
OPR3D420_DISP;96;[2020];1
OPR3D620_DEC;96;[2020];1
OPR3D620_DISP;96;[2020];1
OPR3D720_DEC;96;[2020];1
OPR3D720_DISP;96;[2020];1
OPR3D820_DEC;96;[2020];1
OPR3D820_DISP;96;[2020];1
OPR3D920_DEC;96;[2020];1
OPR3D920_DISP;96;[2020];1
OPR3GI20_DEC;96;[2020];1
OPR3GI20_DISP;96;[2020];1
OPR3PACT20_DEC;96;[2020];1
OPR3PACT20_DISP;96;[2020];1
OPR3PAUT20;96;[2020];1
OPR3PBEN20_DEC;96;[2020];1
OPR3PBEN20_DISP;96;[2020];1
OPR3PCHO20_DEC;96;[2020];1
OPR3PCHO20_DISP;96;[2020];1
OPR3PIMPOT20;96;[2020];1
OPR3PPAT20;96;[2020];1
OPR3PPEN20_DEC;96;[2020];1
OPR3PPEN20_DISP;96;[2020];1
OPR3PPFAM20;96;[2020];1
OPR3PPLOGT20;96;[2020];1
OPR3PPMINI20;96;[2020];1
OPR3PPSOC20;96;[2020];1
OPR3PTSA20_DEC;96;[2020];1
OPR3PTSA20_DISP;96;[2020];1
OPR3Q120_DEC;96;[2020];1
OPR3Q120_DISP;96;[2020];1
OPR3Q220_DEC;96;[2020];1
OPR3Q220_DISP;96;[2020];1
OPR3Q320_DEC;96;[2020];1
OPR3Q320_DISP;96;[2020];1
OPR3S80S2020_DEC;96;[2020];1
OPR3S80S2020_DISP;96;[2020];1
OPR3TP4020_PAU_DEC;96;[2020];1
OPR3TP4020_PAU_DISP;96;[2020];1
OPR3TP5020_PAU_DEC;96;[2020];1
OPR3TP5020_PAU_DISP;96;[2020];1
OPR3TP6020_PAU_DEC;96;[2020];1
OPR3TP6020_PAU_DISP;96;[2020];1
OPR3TP60IP20_PAU_DEC;96;[2020];1
OPR3TP60IP20_PAU_DISP;96;[2020];1
OPR3TP60Q220_PAU_DEC;96;[2020];1
OPR3TP60Q220_PAU_DISP;96;[2020];1
OPR4D120_DEC;96;[2020];1
OPR4D120_DISP;96;[2020];1
OPR4D220_DEC;96;[2020];1
OPR4D220_DISP;96;[2020];1
OPR4D320_DEC;96;[2020];1
OPR4D320_DISP;96;[2020];1
OPR4D420_DEC;96;[2020];1
OPR4D420_DISP;96;[2020];1
OPR4D620_DEC;96;[2020];1
OPR4D620_DISP;96;[2020];1
OPR4D720_DEC;96;[2020];1
OPR4D720_DISP;96;[2020];1
OPR4D820_DEC;96;[2020];1
OPR4D820_DISP;96;[2020];1
OPR4D920_DEC;96;[2020];1
OPR4D920_DISP;96;[2020];1
OPR4GI20_DEC;96;[2020];1
OPR4GI20_DISP;96;[2020];1
OPR4PACT20_DEC;96;[2020];1
OPR4PACT20_DISP;96;[2020];1
OPR4PAUT20;96;[2020];1
OPR4PBEN20_DEC;96;[2020];1
OPR4PBEN20_DISP;96;[2020];1
OPR4PCHO20_DEC;96;[2020];1
OPR4PCHO20_DISP;96;[2020];1
OPR4PIMPOT20;96;[2020];1
OPR4PPAT20;96;[2020];1
OPR4PPEN20_DEC;96;[2020];1
OPR4PPEN20_DISP;96;[2020];1
OPR4PPFAM20;96;[2020];1
OPR4PPLOGT20;96;[2020];1
OPR4PPMINI20;96;[2020];1
OPR4PPSOC20;96;[2020];1
OPR4PTSA20_DEC;96;[2020];1
OPR4PTSA20_DISP;96;[2020];1
OPR4Q120_DEC;96;[2020];1
OPR4Q120_DISP;96;[2020];1
OPR4Q220_DEC;96;[2020];1
OPR4Q220_DISP;96;[2020];1
OPR4Q320_DEC;96;[2020];1
OPR4Q320_DISP;96;[2020];1
OPR4S80S2020_DEC;96;[2020];1
OPR4S80S2020_DISP;96;[2020];1
OPR4TP4020_PAU_DEC;96;[2020];1
OPR4TP4020_PAU_DISP;96;[2020];1
OPR4TP5020_PAU_DEC;96;[2020];1
OPR4TP5020_PAU_DISP;96;[2020];1
OPR4TP6020_PAU_DEC;96;[2020];1
OPR4TP6020_PAU_DISP;96;[2020];1
OPR4TP60IP20_PAU_DEC;96;[2020];1
OPR4TP60IP20_PAU_DISP;96;[2020];1
OPR4TP60Q220_PAU_DEC;96;[2020];1
OPR4TP60Q220_PAU_DISP;96;[2020];1
OPR5D120_DEC;96;[2020];1
OPR5D120_DISP;96;[2020];1
OPR5D220_DEC;96;[2020];1
OPR5D220_DISP;96;[2020];1
OPR5D320_DEC;96;[2020];1
OPR5D320_DISP;96;[2020];1
OPR5D420_DEC;96;[2020];1
OPR5D420_DISP;96;[2020];1
OPR5D620_DEC;96;[2020];1
OPR5D620_DISP;96;[2020];1
OPR5D720_DEC;96;[2020];1
OPR5D720_DISP;96;[2020];1
OPR5D820_DEC;96;[2020];1
OPR5D820_DISP;96;[2020];1
OPR5D920_DEC;96;[2020];1
OPR5D920_DISP;96;[2020];1
OPR5GI20_DEC;96;[2020];1
OPR5GI20_DISP;96;[2020];1
OPR5PACT20_DEC;96;[2020];1
OPR5PACT20_DISP;96;[2020];1
OPR5PAUT20;96;[2020];1
OPR5PBEN20_DEC;96;[2020];1
OPR5PBEN20_DISP;96;[2020];1
OPR5PCHO20_DEC;96;[2020];1
OPR5PCHO20_DISP;96;[2020];1
OPR5PIMPOT20;96;[2020];1
OPR5PPAT20;96;[2020];1
OPR5PPEN20_DEC;96;[2020];1
OPR5PPEN20_DISP;96;[2020];1
OPR5PPFAM20;96;[2020];1
OPR5PPLOGT20;96;[2020];1
OPR5PPMINI20;96;[2020];1
OPR5PPSOC20;96;[2020];1
OPR5PTSA20_DEC;96;[2020];1
OPR5PTSA20_DISP;96;[2020];1
OPR5Q120_DEC;96;[2020];1
OPR5Q120_DISP;96;[2020];1
OPR5Q220_DEC;96;[2020];1
OPR5Q220_DISP;96;[2020];1
OPR5Q320_DEC;96;[2020];1
OPR5Q320_DISP;96;[2020];1
OPR5S80S2020_DEC;96;[2020];1
OPR5S80S2020_DISP;96;[2020];1
OPR5TP4020_PAU_DEC;96;[2020];1
OPR5TP4020_PAU_DISP;96;[2020];1
OPR5TP5020_PAU_DEC;96;[2020];1
OPR5TP5020_PAU_DISP;96;[2020];1
OPR5TP6020_PAU_DEC;96;[2020];1
OPR5TP6020_PAU_DISP;96;[2020];1
OPR5TP60IP20_PAU_DEC;96;[2020];1
OPR5TP60IP20_PAU_DISP;96;[2020];1
OPR5TP60Q220_PAU_DEC;96;[2020];1
OPR5TP60Q220_PAU_DISP;96;[2020];1
OPR6D120;96;[2020];1
OPR6D220;96;[2020];1
OPR6D320;96;[2020];1
OPR6D420;96;[2020];1
OPR6D620;96;[2020];1
OPR6D720;96;[2020];1
OPR6D820;96;[2020];1
OPR6D920;96;[2020];1
OPR6GI20;96;[2020];1
OPR6PACT20;96;[2020];1
OPR6PBEN20;96;[2020];1
OPR6PCHO20;96;[2020];1
OPR6PIMPOT20;96;[2020];1
OPR6PPAT20;96;[2020];1
OPR6PPEN20;96;[2020];1
OPR6PPFAM20;96;[2020];1
OPR6PPLOGT20;96;[2020];1
OPR6PPMINI20;96;[2020];1
OPR6PPSOC20;96;[2020];1
OPR6PTSA20;96;[2020];1
OPR6Q120;96;[2020];1
OPR6Q220;96;[2020];1
OPR6Q320;96;[2020];1
OPR6S80S2020;96;[2020];1
OPR6TP4020;96;[2020];1
OPR6TP5020;96;[2020];1
OPR6TP6020;96;[2020];1
OPR6TP60IP20;96;[2020];1
OPR6TP60Q220;96;[2020];1
PACT20_DEC;96;[2020];1
PACT20_DISP;96;[2020];1
PAUT20;96;[2020];1
PBEN20_DEC;96;[2020];1
PBEN20_DISP;96;[2020];1
PCHO20_DEC;96;[2020];1
PCHO20_DISP;96;[2020];1
PIMPOT20;96;[2020];1
PMIMP20;96;[2020];1
PPAT20;96;[2020];1
PPEN20_DEC;96;[2020];1
PPEN20_DISP;96;[2020];1
PPFAM20;96;[2020];1
PPLOGT20;96;[2020];1
PPMINI20;96;[2020];1
PPSOC20;96;[2020];1
PTSA20_DEC;96;[2020];1
PTSA20_DISP;96;[2020];1
Q120_DEC;96;[2020];1
Q120_DISP;96;[2020];1
Q220_DEC;96;[2020];1
Q220_DISP;96;[2020];1
Q320_DEC;96;[2020];1
Q320_DISP;96;[2020];1
S80S2020_DEC;96;[2020];1
S80S2020_DISP;96;[2020];1
TLD2D120_DEC;96;[2020];1
TLD2D120_DISP;96;[2020];1
TLD2D220_DEC;96;[2020];1
TLD2D220_DISP;96;[2020];1
TLD2D320_DEC;96;[2020];1
TLD2D320_DISP;96;[2020];1
TLD2D420_DEC;96;[2020];1
TLD2D420_DISP;96;[2020];1
TLD2D620_DEC;96;[2020];1
TLD2D620_DISP;96;[2020];1
TLD2D720_DEC;96;[2020];1
TLD2D720_DISP;96;[2020];1
TLD2D820_DEC;96;[2020];1
TLD2D820_DISP;96;[2020];1
TLD2D920_DEC;96;[2020];1
TLD2D920_DISP;96;[2020];1
TLD2GI20_DEC;96;[2020];1
TLD2GI20_DISP;96;[2020];1
TLD2PACT20_DEC;96;[2020];1
TLD2PACT20_DISP;96;[2020];1
TLD2PAUT20;96;[2020];1
TLD2PBEN20_DEC;96;[2020];1
TLD2PBEN20_DISP;96;[2020];1
TLD2PCHO20_DEC;96;[2020];1
TLD2PCHO20_DISP;96;[2020];1
TLD2PIMPOT20;96;[2020];1
TLD2PPAT20;96;[2020];1
TLD2PPEN20_DEC;96;[2020];1
TLD2PPEN20_DISP;96;[2020];1
TLD2PPFAM20;96;[2020];1
TLD2PPLOGT20;96;[2020];1
TLD2PPMINI20;96;[2020];1
